/* DATA DESCRIPTION:
TARA_20100515Z	TARA_052	2010-05-17T00:00	2010-05-17T00:00	-17.023	53.508	-16.8070	-17.2387	54.0134	53.0019	[day]/[night]	4682	4848	406	Trades Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(ISSG) Indian South Subtropical Gyre Province [MRGID:21472]	http://marineregions.org/gazetteer.php?p=details&id=21472	Marine Ecoregion:Cargados Carajos/Tromelin Island [MRGID:22029]	(FRA) France	yes		no	3	5 m	70 & 75 m	not sampled	not sampled	not sampled	0	1	0	1	0	3	2	2	2	1	2	1	2	0	2	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_052_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_052	https://www.ebi.ac.uk/ena/data/search?query=TARA_052
TARA_20100523Z	TARA_053	2010-05-24T00:00	2010-05-25T00:00	-13.070	46.923	-13.0573	-13.0835	47.0395	46.8057	[day]/[night]	3341	3503		Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473	Marine Province:Western Indian Ocean [MRGID:21773], Marine Ecoregion:Western and Northern Madagascar [MRGID:22035]	(MDG) Madagascar	yes		no	2	5 m	not sampled	not sampled	not sampled	not sampled	0	1	0	1	0	2	1	1	1	2	1	2	2	0	2	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_053_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_053	https://www.ebi.ac.uk/ena/data/search?query=TARA_053
TARA_20100523Z	TARA_054	2010-05-25T00:00	2010-05-26T00:00	-12.813	45.226	-12.7812	-12.8445	45.2526	45.2000	[day]	9	163		Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473	Marine Province:Western Indian Ocean [MRGID:21773], Marine Ecoregion:Western and Northern Madagascar [MRGID:22035]	(FRA) France	yes		no	1	5 m	not sampled	not sampled	not sampled	not sampled	0	0	0	0	0	2	1	1	1	0	1	0	0	0	0	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_054_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_054	https://www.ebi.ac.uk/ena/data/search?query=TARA_054
TARA_20100624Z	TARA_055	2010-06-25T00:00	2010-06-25T00:00	-14.219	43.985	-14.2088	-14.2296	43.9951	43.9751	[day]	3579	3581		Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473	Marine Province:Western Indian Ocean [MRGID:21773], Marine Ecoregion:Fiji Islands [MRGID:21994], Marine Ecoregion:Western and Northern Madagascar [MRGID:22035]	(FRA) France	yes		no	1	not sampled	not sampled	not sampled	not sampled	not sampled	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_055_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_055	https://www.ebi.ac.uk/ena/data/search?query=TARA_055
TARA_20100624Z	TARA_056	2010-06-26T00:00	2010-06-26T00:00	-15.332	43.290	-15.3216	-15.3424	43.2965	43.2843	[day]	3359	3365		Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473	Marine Province:Western Indian Ocean [MRGID:21773], Marine Ecoregion:Fiji Islands [MRGID:21994], Marine Ecoregion:Western and Northern Madagascar [MRGID:22035]	(MDG) Madagascar	yes		no	2	5 m	not sampled	not sampled	1000 m	not sampled	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_056_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_056	https://www.ebi.ac.uk/ena/data/search?query=TARA_056
TARA_20100624Z	TARA_057	2010-06-27T00:00	2010-06-28T00:00	-17.026	42.742	-17.0238	-17.0287	42.7449	42.7401	[day]	3	3		Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473	Marine Province:Western Indian Ocean [MRGID:21773], Marine Ecoregion:Fiji Islands [MRGID:21994], Marine Ecoregion:Western and Northern Madagascar [MRGID:22035]	(FRA) France	yes		no	1	5 m	not sampled	not sampled	not sampled	not sampled	1	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_057_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_057	https://www.ebi.ac.uk/ena/data/search?query=TARA_057
TARA_20100624Z	TARA_058	2010-06-28T00:00	2010-06-29T00:00	-17.455	42.320	-17.1999	-17.7097	42.4500	42.1893	[day]/[night]	1990	2143	182	Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473	Marine Ecoregion:Fiji Islands [MRGID:21994], Marine Ecoregion:Western and Northern Madagascar [MRGID:22035]	(FRA) France	yes		no	3	5 m	66 & 70 m	not sampled	1000 m	not sampled	1	3	0	0	0	4	2	1	2	0	2	3	2	0	2	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_058_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_058	https://www.ebi.ac.uk/ena/data/search?query=TARA_058
TARA_20100624Z	TARA_059	2010-06-30T00:00	2010-06-30T00:00	-19.063	40.803	-19.0445	-19.0807	40.8081	40.7979	[day]/[night]	2713	2738		Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473	Marine Ecoregion:Fiji Islands [MRGID:21994], Marine Ecoregion:Bight of Sofala/Swamp Coast [MRGID:22034], Marine Ecoregion:Western and Northern Madagascar [MRGID:22035]	(MOZ) Mozambique	not requested		no	1	not sampled	not sampled	not sampled	not sampled	not sampled	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_059_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_059	https://www.ebi.ac.uk/ena/data/search?query=TARA_059
TARA_20100624Z	TARA_060	2010-07-01T00:00	2010-07-01T00:00	-20.233	40.090	-20.2253	-20.2417	40.0906	40.0888	[day]	2938	2940		Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473	Marine Ecoregion:Fiji Islands [MRGID:21994], Marine Ecoregion:Bight of Sofala/Swamp Coast [MRGID:22034]	(FRA) France	yes		no	1	5 m	not sampled	not sampled	not sampled	not sampled	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_060_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_060	https://www.ebi.ac.uk/ena/data/search?query=TARA_060
TARA_20100624Z	TARA_061	2010-07-02T00:00	2010-07-02T00:00	-21.366	39.547	-21.3570	-21.3753	39.5633	39.5301	[day]	2304	2420		Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473	Marine Ecoregion:Fiji Islands [MRGID:21994], Marine Ecoregion:Bight of Sofala/Swamp Coast [MRGID:22034]	(FRA) France	yes		no	1	not sampled	not sampled	not sampled	not sampled	not sampled	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_061_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_061	https://www.ebi.ac.uk/ena/data/search?query=TARA_061
TARA_20100624Z	TARA_062	2010-07-03T00:00	2010-07-04T00:00	-22.339	40.182	-22.3367	-22.3407	40.3444	40.0193	[day]	2324	3106		Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473		(FRA) France	yes		no	1	5 m	not sampled	not sampled	not sampled	not sampled	0	0	0	1	0	0	1	1	1	0	1	0	0	0	0	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_062_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_062	https://www.ebi.ac.uk/ena/data/search?query=TARA_062
TARA_20100624Z	TARA_063	2010-07-05T00:00	2010-07-05T00:00	-24.482	38.688	-24.4754	-24.4892	38.7122	38.6641	[day]	3326	3330		Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473	Marine Ecoregion:Delagoa [MRGID:22036]	(FRA) France	yes		no	1	not sampled	not sampled	not sampled	not sampled	not sampled	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_063_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_063	https://www.ebi.ac.uk/ena/data/search?query=TARA_063
TARA_20100624Z	TARA_064	2010-07-07T00:00	2010-07-08T00:00	-29.508	37.929	-29.4730	-29.5436	37.9998	37.8586	[day]/[night]	4875	4906	552	Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473		(FRA) France	yes		no	3	5 m	60 & 65 m	not sampled	1000 m	not sampled	0	0	0	0	0	7	2	1	2	2	2	2	2	0	2	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_064_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_064	https://www.ebi.ac.uk/ena/data/search?query=TARA_064
TARA_20100624Z	TARA_065	2010-07-12T00:00	2010-07-12T00:00	-35.226	26.334	-35.1728	-35.2792	26.3820	26.2868	[day]	4114	4236	71	Coastal Biome	(IO) Indian Ocean [MRGID:1904]	http://marineregions.org/gazetteer.php?p=details&id=1904	(EAFR) Eastern Africa Coastal Province [MRGID:21473]	http://marineregions.org/gazetteer.php?p=details&id=21473	Marine Province:Agulhas [MRGID:21760],  Marine Province:Northern New Zealand [MRGID:21786], Marine Ecoregion:Natal [MRGID:21805], Marine Ecoregion:Agulhas Bank [MRGID:21806]	(ZAF) South Africa	yes	http://store.pangaea.de/Projects/TARA-OCEANS/Sampling_Authorisation/NV_SA_Tara.pdf	yes to be concluded	3	5 m	30 m	not sampled	850 m	not sampled	0	0	0	0	0	7	1	1	1	1	1	1	1	0	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_065_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_065	https://www.ebi.ac.uk/ena/data/search?query=TARA_065
TARA_20100624Z	TARA_066	2010-07-15T00:00	2010-07-15T00:00	-34.905	18.016	-34.8477	-34.9631	18.1136	17.9189	[day]/[night]	1604	2239	68	Coastal Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(BENG) Benguela Current Coastal Province [MRGID:21470]	http://marineregions.org/gazetteer.php?p=details&id=21470	Marine Ecoregion:Agulhas Bank [MRGID:21806]	(ZAF) South Africa	yes	http://store.pangaea.de/Projects/TARA-OCEANS/Sampling_Authorisation/NV_SA_Tara.pdf	yes to be concluded	2	5 m	30 m	not sampled	not sampled	not sampled	0	0	0	0	0	5	1	0	1	0	1	2	1	0	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_066_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_066	https://www.ebi.ac.uk/ena/data/search?query=TARA_066
TARA_20100905Z	TARA_067	2010-09-06T00:00	2010-09-08T00:00	-32.292	17.206	-31.9733	-32.6105	17.7127	16.6995	[day]/[night]	243	420	50	Coastal Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(BENG) Benguela Current Coastal Province [MRGID:21470]	http://marineregions.org/gazetteer.php?p=details&id=21470	Marine Ecoregion:Agulhas Bank [MRGID:21806], Marine Ecoregion:Namaqua [MRGID:21832]	(ZAF) South Africa	yes	http://store.pangaea.de/Projects/TARA-OCEANS/Sampling_Authorisation/NV_SA_Tara.pdf	yes to be concluded	3	5 m	not sampled	not sampled	not sampled	not sampled	1	4	0	0	0	9	1	1	1	1	1	2	3	0	2	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_067_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_067	https://www.ebi.ac.uk/ena/data/search?query=TARA_067
TARA_20100905Z	TARA_068	2010-09-12T00:00	2010-09-14T00:00	-31.039	4.620	-31.0136	-31.0642	4.6977	4.5417	[day]/[night]	4867	5013	918	Trades Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(SATL) South Atlantic Gyral Province [MRGID:21459]	http://marineregions.org/gazetteer.php?p=details&id=21459		(IW) International waters	yes		no	3	5 m	50 m	not sampled	700 m	not sampled	0	0	0	0	0	16	2	1	1	3	2	2	3	0	2	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_068_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_068	https://www.ebi.ac.uk/ena/data/search?query=TARA_068
TARA_20100905Z	TARA_069	2010-09-17T00:00	2010-09-18T00:00	-24.125	2.609	-24.0490	-24.2020	2.6986	2.5201	[day]/[night]	5256	5308		Trades Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(SATL) South Atlantic Gyral Province [MRGID:21459]	http://marineregions.org/gazetteer.php?p=details&id=21459		(IW) International waters	yes		no	1	not sampled	80 m	not sampled	not sampled	not sampled	0	0	0	0	0	2	0	0	0	0	1	0	1	1	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_069_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_069	https://www.ebi.ac.uk/ena/data/search?query=TARA_069
TARA_20100905Z	TARA_070	2010-09-21T00:00	2010-09-22T00:00	-20.229	-3.413	-20.0220	-20.4368	-3.1641	-3.6627	[day]/[night]	4923	5572	2290	Trades Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(SATL) South Atlantic Gyral Province [MRGID:21459]	http://marineregions.org/gazetteer.php?p=details&id=21459		(IW) International waters	yes		no	3	5 m	not sampled	not sampled	800 m	not sampled	0	1	0	0	0	9	1	1	1	3	1	2	4	2	2	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_070_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_070	https://www.ebi.ac.uk/ena/data/search?query=TARA_070
TARA_20100905Z	TARA_071	2010-09-28T00:00	2010-09-28T00:00	-9.213	-9.728	-9.1267	-9.3000	-9.5587	-9.8973	[day]	3652	3842		Trades Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(ETRA) Eastern Tropical Atlantic Province [MRGID:21458]	http://marineregions.org/gazetteer.php?p=details&id=21458	Marine Province:St. Helena and Ascension Islands [MRGID:21768], Marine Ecoregion:St. Helena and Ascension Islands [MRGID:21768]	(IW) International waters	yes		no	2	5 m	not sampled	not sampled	not sampled	not sampled	0	1	0	0	0	2	1	1	1	1	1	1	1	2	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_071_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_071	https://www.ebi.ac.uk/ena/data/search?query=TARA_071
TARA_20101003Z	TARA_072	2010-10-04T00:00	2010-10-06T00:00	-8.691	-18.006	-8.5699	-8.8118	-17.9034	-18.1078	[day]/[night]	3986	4147	1881	Trades Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(SATL) South Atlantic Gyral Province [MRGID:21459]	http://marineregions.org/gazetteer.php?p=details&id=21459		(IW) International waters	yes		no	3	5 m	100 m	not sampled	800 m	not sampled	1	1	0	0	0	8	2	2	2	3	2	2	3	2	2	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_072_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_072	https://www.ebi.ac.uk/ena/data/search?query=TARA_072
TARA_20101003Z	TARA_073	2010-10-09T00:00	2010-10-09T00:00	-12.504	-24.434	-12.4935	-12.5134	-24.3339	-24.5350	[day]	5355	5415		Trades Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(SATL) South Atlantic Gyral Province [MRGID:21459]	http://marineregions.org/gazetteer.php?p=details&id=21459		(IW) International waters	yes		no	2	5 m	150 m	not sampled	not sampled	not sampled	1	2	0	0	0	2	0	1	1	2	1	1	2	0	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_073_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_073	https://www.ebi.ac.uk/ena/data/search?query=TARA_073
TARA_20101003Z	TARA_074	2010-10-12T00:00	2010-10-12T00:00	-16.036	-28.957	-15.9339	-16.1375	-28.8917	-29.0229	[day]	5241	5470		Trades Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(SATL) South Atlantic Gyral Province [MRGID:21459]	http://marineregions.org/gazetteer.php?p=details&id=21459	Marine Ecoregion:Trindade and Martin Vaz Islands [MRGID:21989]	(IW) International waters	yes		no	2	5 m	170 m	not sampled	not sampled	not sampled	1	2	0	0	0	2	0	1	1	2	1	1	2	0	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_074_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_074	https://www.ebi.ac.uk/ena/data/search?query=TARA_074
TARA_20101003Z	TARA_075	2010-10-14T00:00	2010-10-14T00:00	-18.000	-32.718	-17.9447	-18.0561	-32.6801	-32.7564	[day]	4452	4462		Trades Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(SATL) South Atlantic Gyral Province [MRGID:21459]	http://marineregions.org/gazetteer.php?p=details&id=21459	Marine Ecoregion:Trindade and Martin Vaz Islands [MRGID:21989]	(IW) International waters	yes		no	2	5 m	160 m	not sampled	not sampled	not sampled	0	1	0	0	0	2	0	1	1	2	1	1	2	0	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_075_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_075	https://www.ebi.ac.uk/ena/data/search?query=TARA_075
TARA_20101003Z	TARA_076	2010-10-16T00:00	2010-10-17T00:00	-21.029	-35.231	-20.9308	-21.1269	-35.0243	-35.4385	[day]/[night]	4110	4371	463	Trades Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(SATL) South Atlantic Gyral Province [MRGID:21459]	http://marineregions.org/gazetteer.php?p=details&id=21459	Marine Ecoregion:Trindade and Martin Vaz Islands [MRGID:21989], Marine Ecoregion:Eastern Brazil [MRGID:21990]	(IW) International waters	yes		no	3	5 m	150 m	not sampled	800 m	not sampled	0	1	0	0	0	11	1	2	2	0	2	2	3	1	2	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_076_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_076	https://www.ebi.ac.uk/ena/data/search?query=TARA_076
TARA_20101031Z	TARA_077	2010-11-01T00:00	2010-11-01T00:00	-24.577	-43.840	-24.5545	-24.5991	-43.8026	-43.8769	[day]	945	1035		Coastal Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(BRAZ) Brazil Current Coastal Province [MRGID:21468]	http://marineregions.org/gazetteer.php?p=details&id=21468	Marine Ecoregion:Southeastern Brazil [MRGID:22011]	(BRA) Brazil	yes	http://store.pangaea.de/Projects/TARA-OCEANS/Sampling_Authorisation/NV_MOU_Brazil_Tara.pdf	yes to be concluded	2	5 m	100 m	not sampled	not sampled	not sampled	1	2	0	0	0	2	0	1	1	2	1	2	3	0	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_077_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_077	https://www.ebi.ac.uk/ena/data/search?query=TARA_077
TARA_20101031Z	TARA_078	2010-11-03T00:00	2010-11-06T00:00	-30.158	-43.323	-29.5646	-30.7506	-43.1741	-43.4713	[day]/[night]	3892	4157	560	Trades Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(SATL) South Atlantic Gyral Province [MRGID:21459]	http://marineregions.org/gazetteer.php?p=details&id=21459		(IW) International waters	yes		no	3	5 m	120 m	not sampled	800 m	not sampled	0	5	0	0	0	16	1	1	2	1	2	1	3	1	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_078_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_078	https://www.ebi.ac.uk/ena/data/search?query=TARA_078
TARA_20101031Z	TARA_079a	2010-11-08T00:00	2010-11-08T00:00	-34.458	-47.660	-34.3195	-34.5958	-47.5959	-47.7234	[day]	4445	4583		Trades Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(SATL) South Atlantic Gyral Province [MRGID:21459]	http://marineregions.org/gazetteer.php?p=details&id=21459	Marine Province:Warm Temperate Southwestern Atlantic [MRGID:21758], Marine Ecoregion:Rio Grande [MRGID:22012]	(IW) International waters	yes		no	2	5 m	60 m	not sampled	not sampled	not sampled	0	1	0	0	0	3	0	1	0	2	1	1	2	0	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_079a_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_079a	https://www.ebi.ac.uk/ena/data/search?query=TARA_079a
TARA_20101126Z	TARA_079b	2010-11-26T00:00	2010-11-26T00:00	-35.502	-55.163	-35.4742	-35.5288	-55.0971	-55.2298	[day]	24	26		Coastal Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(BRAZ) Brazil Current Coastal Province [MRGID:21468]	http://marineregions.org/gazetteer.php?p=details&id=21468	Marine Province:Warm Temperate Southwestern Atlantic [MRGID:21758], Marine Ecoregion:Uruguay-Buenos Aires Shelf [MRGID:22010], Marine Ecoregion:Rio de la Plata [MRGID:4325]	(URY) Uruguay	not requested		no	2	5 m	12 m	not sampled	not sampled	not sampled	0	1	0	0	0	1	0	1	1	1	1	1	3	0	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_079b_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_079b	https://www.ebi.ac.uk/ena/data/search?query=TARA_079b
TARA_20101126Z	TARA_080	2010-11-29T00:00	2010-11-29T00:00	-40.699	-51.952	-40.6083	-40.7887	-51.7062	-52.1973	[day]/[night]	5573	5776		Coastal Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(BRAZ) Brazil Current Coastal Province [MRGID:21468]	http://marineregions.org/gazetteer.php?p=details&id=21468		(IW) International waters	yes		no	3	5 m	85 m	not sampled	not sampled	not sampled	0	1	0	0	0	6	1	0	2	0	2	2	2	0	2	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_080_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_080	https://www.ebi.ac.uk/ena/data/search?query=TARA_080
TARA_20101126Z	TARA_081	2010-12-02T00:00	2010-12-03T00:00	-44.497	-52.214	-44.2174	-44.7764	-51.9585	-52.4689	[day]/[night]	5904	6031		Westerlies Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(SSTC) South Subtropical Convergence Province [MRGID:21500]	http://marineregions.org/gazetteer.php?p=details&id=21500		(IW) International waters	yes		no	3	5 m	35 m	not sampled	not sampled	not sampled	0	1	0	0	0	2	2	1	2	2	2	2	3	0	2	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_081_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_081	https://www.ebi.ac.uk/ena/data/search?query=TARA_081
TARA_20101126Z	TARA_082	2010-12-06T00:00	2010-12-07T00:00	-47.165	-58.012	-47.1175	-47.2129	-57.7286	-58.2950	[day]/[night]	3506	3934	544	Coastal Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(FKLD) Southwest Atlantic Shelves Province [MRGID:21469]	http://marineregions.org/gazetteer.php?p=details&id=21469	Marine Ecoregion:Malvinas/Falklands [MRGID:21890]	(IW) International waters	yes		no	2	5 m	30 & 40 m	not sampled	not sampled	not sampled	0	1	0	0	0	3	2	1	1	0	2	2	3	0	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_082_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_082	https://www.ebi.ac.uk/ena/data/search?query=TARA_082
TARA_20101126Z	TARA_083	2010-12-16T00:00	2010-12-16T00:00	-54.418	-65.023	-54.3739	-54.4621	-64.8924	-65.1530	[day]	107	117		Coastal Biome	(SAO) South Atlantic Ocean [MRGID:1914]	http://marineregions.org/gazetteer.php?p=details&id=1914	(FKLD) Southwest Atlantic Shelves Province [MRGID:21469]	http://marineregions.org/gazetteer.php?p=details&id=21469	Marine Province:Magellanic [MRGID:21756], Marine Ecoregion:Patagonian Shelf [MRGID:8586]	(ARG) Argentina	yes	http://store.pangaea.de/Projects/TARA-OCEANS/Sampling_Authorisation/NV_Argentina_Tara.pdf	yes to be concluded	1	5 m	not sampled	not sampled	not sampled	not sampled	0	0	0	0	0	1	1	0	0	0	1	1	2	0	1	0	http://store.pangaea.de/Projects/TARA-OCEANS/Station_Reports/TARA_083_oceanographic_context_report.pdf	https://www.pangaea.de/?q=TARA_083	https://www.ebi.ac.uk/ena/data/search?query=TARA_083
